,Location,Name,count,geometry,SpatialLag,pval
453,"Lexington Ave, E 95 To E 96 Sts",Samuel Seabury Playground,168.0,"POLYGON ((999259.3684407029 225423.9240583203, 999259.3684407029 225423.9240583203, 999254.1977159176 225265.1517739831, 999238.5282834107 225107.5813407985, 999212.4791976684 224952.4119847117, 999176.2485208795 224800.8246706332, 999130.1118212889 224653.9731136614, 999074.4200810642 224512.9749971898, 999009.5970295609 224378.9034650708, 998936.1359220792 224252.7789523814, 998854.5957885357 224135.5614172314, 998765.5971805549 224028.1430325804, 998669.8174492276 223931.3413939741, 998567.9855895072 223845.8932947996, 998460.8766905231 223772.4491165814, 998349.3060340165 223711.5678770575, 998234.1228859606 223663.7129738005, 998116.2040286947 223629.2486558118, 997996.4470829613 223608.4372500521, 997875.7636707739 223601.4371639455, 997755.0724713717 223608.3016791893, 997635.2922232663 223628.9785460927, 997517.3347258391 223663.310381381, 997402.0978939442 223711.0358665659, 997290.4589185369 223771.7917378028, 997183.2675855997 223845.1155517957, 997081.3398043166 223930.4492069918, 996985.4513939169 224027.143192949, 996896.3321765506 224134.4615356528, 996814.6604213053 224251.5874009427, 996741.0576816122 224377.6293135094, 996676.0840653782 224511.6279438199, 996620.2339738704 224652.5634115188, 996573.9323416605 224799.3630494253, 996537.5314062247 224950.9095691097, 996511.3080316182 225106.0495657616, 996495.4616065131 225263.6022976983, 996490.1125324392 225422.3686734697, 996495.301313477 225581.1403782638, 996510.988254269 225738.7090701663, 996537.0537683482 225893.8755761314, 996573.2992943557 226045.4590178343, 996619.4488128709 226192.3057978613, 996675.1509522196 226333.2983779498, 996739.9816670776 226467.3637824756, 996813.4474692971 226593.4817625295, 996894.9891863147 226710.6925585201, 996983.9862183927 226818.1042022321, 997079.7612623235 226914.8993029339, 997181.5854655774 227000.34126591, 997288.6839716631 227073.7798960593, 997400.2418146228 227134.6563442439, 997515.4101178158 227182.5073584587, 997633.3125499567 227216.9688078653, 997753.0519893722 227237.77845267, 997873.7173459692 227244.7779389611, 997994.3904891186 227237.9140032511, 998114.1532289392 227217.2388776345, 998232.0942980292 227182.909892482, 998347.3162807019 227135.1882796586, 998458.9424371881 227074.4371853618, 998566.1233710014 227001.1189077567, 998668.0434889299 226915.7913801585, 998763.9272045918 226819.1039268321, 998853.044838484 226711.792323297, 998934.7181696321 226594.6731989415, 999008.325596722 226468.6378242746, 999073.3068694224 226334.6453301672, 999129.1673538284 226193.7154105279, 999175.4817995819 226046.9205639654, 999211.8975798839 225895.3779333325, 999238.1373796156 225740.2408052532, 999254.0013110384 225582.689834267, 999259.3684407029 225423.9240583203))",154.0,0.024
454,Hudson Bet Gansevoort & Horatio Sts,Corporal John A Seravalli Playground,76.0,"POLYGON ((984305.4236409634 208550.6686386734, 984305.4236409634 208550.6686386734, 984300.1513768097 208391.9006536478, 984284.3738478266 208234.3409823516, 984258.210931197 208079.1887689807, 984221.8615554528 207927.6248482116, 984175.6021922382 207780.8027572728, 984119.7847572956 207639.8399555448, 984054.8339366437 207505.8093183172, 983981.2439580127 207379.7309696775, 983899.5748321667 207262.5645165734, 983810.4480924762 207155.2017434214, 983714.542065239 207058.4598226787, 983612.5867066529 206973.0750934008, 983505.3580457802 206899.697454935, 983393.6722758636 206838.8854186945, 983278.379538992 206791.1018555944, 983160.3574515674 206756.7104717163, 983040.5044199917 206735.9730388805, 982919.7327975717 206729.0474014865, 982798.9619348712 206735.9862745077, 982679.1111766861 206756.7368422084, 982561.0928590082 206791.1411602169, 982445.8053595495 206838.9373582506, 982334.1262548434 206899.7616340518, 982226.9056362575 206973.1510235307, 982124.9596358066 207058.5469258398, 982029.0642113349 207155.2993565793, 981939.9492383385 207262.6718967147, 981858.2929535445 207379.8472994371, 981784.7167925978 207505.9337122318, 981719.7806610893 207639.9714667769, 981663.9786749522 207780.9403848305, 981617.7354026126 207927.7675445648, 981581.4026373602 208079.335448048, 981555.2567244041 208234.4905277427, 981539.4964628784 208392.051927195, 981534.241598534 208550.8204890687, 981539.5319184604 208709.5878820245, 981555.3269545288 208867.1457971189, 981581.5062976263 209022.2951434829, 981617.8705200974 209173.8551735835, 981664.1426992017 209320.6724683879, 981719.9705297782 209461.6297142456, 981784.9290099527 209595.6542046857, 981858.5236792609 209721.7260023876, 981940.1943844181 209838.8856994426, 982029.3195440571 209946.2417167267, 982125.2208798991 210042.9770870335, 982227.1685782925 210128.3556703694, 982334.3868429154 210201.7277541034, 982446.059796424 210262.5349956173, 982561.3376861389 210310.3146696706, 982679.3433467848 210344.7031883539, 982799.1788710759 210365.4388668929, 982919.9324376658 210372.3639142058, 983040.6852445937 210365.4256332451, 983160.5184956937 210344.6768217602, 983278.5203869068 210310.2753707446, 983393.7930396354 210262.483063384, 983505.4593284517 210201.6635837219, 983612.6695514038 210128.2797501086, 983714.6078923285 210042.8899945825, 983810.4986261231 209946.1441147853, 983899.6120198154 209838.778330699, 983981.2698846539 209721.6096838492, 984054.8507369958 209595.529821481, 984119.7945287004 209461.4982128873, 984175.6069110873 209320.5348495561, 984221.8629998349 209173.712484553, 984258.2106122477 209022.1484701168, 984284.3729519788 208866.9962556261, 984300.1507207891 208709.4366104566, 984305.4236409634 208550.6686386734))",159.5,0.007
458,N/s Rivington & Attorney Sts,Nathan Straus Playground,177.0,"POLYGON ((990071.2203594286 201301.1764507893, 990071.2203594286 201301.1764507893, 990065.9842200722 201142.4076510655, 990050.2393917072 200984.8446660883, 990024.1055026407 200829.6866652744, 989987.7812604808 200678.1145272925, 989941.5429455788 200531.2818519493, 989885.7423134785 200390.30617918, 989820.8039222931 200256.2604822857, 989747.2219051516 200130.1649999905, 989665.5562122047 200012.979469732, 989576.4283506789 199905.5958211505, 989480.5166553943 199808.8313857082, 989378.5511256582 199723.4226738623, 989271.3078679348 199650.0197675923, 989159.6031865388 199589.1813706822, 989044.2873674736 199541.3705547865, 988926.2382027996 199506.9512334724, 988806.3543049847 199486.185391264, 988685.5482622407 199479.2310888142, 988564.7396870893 199486.1412593436, 988444.8482113418 199506.8633055768, 988326.7864808792 199541.2395002555, 988211.4532038183 199589.0081871249, 988099.7263050983 199649.8057733226, 987992.4562398398 199723.1694978401, 987890.4595163921 199808.540955128, 987794.5124786516 199905.2703467685, 987705.3453949295 200012.621429032, 987623.6368985763 200129.7771183103, 987550.0088226157 200255.8457120657, 987485.0214677516 200389.8676774891, 987429.1693397848 200530.8229564114, 987382.8773887628 200677.6387307128, 987346.4977784629 200829.1975890287, 987320.3072106241 200984.3460325659, 987304.5048242398 201141.9032553163, 987299.2106856615 201300.6701316369, 987304.4648808814 201459.4383429941, 987320.2272167006 201616.9995741439, 987346.3775328709 201772.1547089637, 987382.7166226417 201923.7229558589, 987428.9677545376 202070.5508332603, 987484.7787835669 202211.5209470091, 987549.7248357144 202345.5604927203, 987623.3115450735 202471.6494185671, 987704.9788189327 202588.8281863273, 987794.1051020202 202696.2050718157, 987890.0121074792 202792.9629490952, 987991.9699785006 202878.3655069561, 988099.202841323 202951.7628504189, 988210.8947074857 203012.5964447034, 988326.1956803594 203060.4033640855, 988444.2284189807 203094.8198134071, 988564.0948099762 203115.5838953945, 988684.88279708 203122.5376028751, 988805.673316368 203115.628020717, 988925.5472846613 203094.9077283112, 989043.5925880233 203060.5343996312, 989158.9110174702 203012.7696038439, 989270.6250991963 202951.9768155926, 989377.8847675292 202878.6186500863, 989479.8738300148 202793.2533439862, 989575.8161755344 202696.5305087894, 989664.9816783476 202589.1861890428, 989746.6917531358 202472.0372628391, 989820.3245189253 202345.9752272465, 989885.319532504 202211.9594158081, 989941.1820553683 202071.0096997023, 989987.4868216236 201924.1987280218, 990023.8812781188 201772.6437662148, 990050.0882720064 201617.4981946748, 990065.9081652102 201459.9427321454, 990071.2203594286 201301.1764507893))",171.25,0.018
463,"Hudson, Bleecker & W 11 Sts",Bleecker Playground,306.0,"POLYGON ((984111.4352827225 207566.9736979784, 984111.4352827225 207566.9736979784, 984106.161536172 207408.2058149742, 984090.3821087487 207250.6463291304, 984064.2168920835 207095.4943832631, 984027.8648322137 206943.9308099809, 983981.6024212078 206797.1091439059, 983925.7815980151 206656.14684118, 983860.8270744309 206522.1167733011, 983787.2331063709 206396.0390600452, 983705.5597349617 206278.8733035366, 983616.4285258859 206171.5112828812, 983520.5178394568 206074.7701648397, 983418.557667328 205989.3862823574, 983311.3240752072 205916.0095283605, 983199.633293857 205855.1984075153, 983084.3355035097 205807.4157837954, 982966.3083590281 205773.0253561268, 982846.4503053013 205752.2888890675, 982725.6737338575 205745.364219657, 982604.8980329263 205752.3040554995, 982485.0425841246 205773.0555735413, 982367.0197591429 205807.4608221668, 982251.7279699955 205855.2579240031, 982140.0448258632 205916.0830699111, 982032.8204488553 205989.4732891611, 981930.87099959 206074.8699745914, 981834.9724621584 206171.6231358267, 981745.8547357474 206278.9963482663, 981664.1960780388 206396.1723599621, 981590.6179427358 206522.2593137717, 981525.6802504554 206656.2975372379, 981469.8771290084 206797.2668485411, 981423.6331554608 206944.0943228471, 981387.3001284383 207095.662459836, 981361.1543951422 207250.8176901676, 981345.3947533357 207408.3791562681, 981340.1409440637 207567.147700267, 981345.4327463714 207725.9149909784, 981361.2296808627 207883.4727202301, 981387.4113239668 208038.621798584, 981423.7782305267 208190.1814805333, 981470.0534573756 208336.9983497119, 981525.8846761573 208477.9550957312, 981590.8468592121 208611.9790159071, 981664.4455178952 208738.0501772961, 981746.120468561 208855.2091768217, 981835.2500975317 208962.5644406845, 981931.1560925152 209059.2990074352, 982033.1086044014 209144.6767431809, 982140.3318002354 209218.0479417816, 982252.009765144 209278.8542673426, 982367.292708309 209326.6330015975, 982485.3034259953 209361.0205638018, 982605.14397243 209381.7552764621, 982725.9024880457 209388.6793558705, 982846.6601332163 209381.7401122975, 982966.4980749533 209360.9903508525, 983084.5044734997 209326.5879697542, 983199.7814159532 209278.7947592509, 983311.4517442392 209217.9744102348, 983418.6657256581 209144.5897476866, 983520.6075154527 209059.1992099546, 983616.5013622615 208962.4526005955, 983705.6175094228 208855.0861451484, 983787.2777472296 208737.9168902359, 983860.860573978 208611.8364877124, 983925.8059265009 208477.8044109827, 983981.6194442349 208336.8406550804, 984027.8762342277 208190.0179760631, 984064.2241084359 208038.4537285393, 984090.3862685238 207883.301363658, 984106.1634176188 207725.7416519519, 984111.4352827225 207566.9736979784))",169.25,0.003
464,"E 48 To E 49 Sts, Gen Douglas Macarthur Plaza",Mcarthur Park,251.0,"POLYGON ((995277.1191091666 213362.3559631448, 995277.1191091666 213362.3559631448, 995271.9196643583 213203.5853135707, 995256.2164907529 213046.0182319725, 995230.1288996349 212890.853918861, 995193.8552462482 212739.2733008697, 995147.6714259236 212592.4300422184, 995091.9287794522 212451.4417632676, 995027.0514236379 212317.3815331133, 994953.5330270675 212191.2697009714, 994871.9330556889 212074.0661285665, 994782.8725165301 211966.6628827245, 994687.029232032 211869.8774439042, 994585.1326808381 211784.44648233, 994477.9584444299 211711.0202491898, 994366.322301815 211650.1576257377, 994251.0740173643 211602.3218679375, 994133.0908691506 211567.8770791301, 994013.2709672103 211547.0854376648, 993892.5264127045 211540.105200557, 993771.7763501918 211546.9894984068, 993651.9399661693 211567.6859309379, 993533.9294872422 211602.0369658833, 993418.6432314796 211649.7811385649, 993306.9587659704 211710.555042804, 993199.7262229058 211783.8960979472, 993097.7618250822 211869.2460711016, 993001.8416703939 211965.9553275102, 992912.6958225723 212073.2877767936, 992831.0027533659 212190.4264773055, 992757.3841784056 212316.4798559205, 992692.4003261024 212450.4884957436, 992636.5456756147 212591.4324401205, 992590.2451962015 212738.2389572666, 992553.851116557 212889.7907063406, 992527.6402485499 213044.9342426985, 992511.8118856755 213202.4887976711, 992506.486291986 213361.255265934, 992511.7037928661 213520.0253320064, 992527.4244743811 213677.5906664865, 992553.5284932918 213832.7521219444, 992589.8169951895 213984.3288585833, 992636.0136335932 214131.1673301141, 992691.7666782273 214272.1500616327, 992756.6516963586 214406.2041525823, 992830.1747865704 214532.3094402962, 992911.7763403157 214649.5062619117, 993000.8353024758 214756.9027556911, 993096.6738985302 214853.6816463569, 993198.5627922909 214939.1064626489, 993305.7266349407 215012.5271400862, 993417.349963291 215073.384966233, 993532.5834023155 215121.2168308882, 993650.5501250159 215155.6587489902, 993770.3525204334 215176.448629426, 993891.0790193435 215183.4282686932, 994011.8110257841 215176.5445543359, 994131.6299018969 215155.8498689274, 994249.623953035 215121.5016916357, 994364.8953602829 215073.7614003019, 994476.5670077128 215012.9922831878, 994583.7891526149 214939.6567754815, 994685.7458881252 214854.3129415272, 994781.6613491683 214757.610229542, 994870.805614627 214650.2845310619, 994952.5002608285 214533.1525825986, 995026.1235242361 214407.105752138, 995091.1150339692 214273.1032576065, 995146.9800782154 214132.1648689232, 995193.2933718931 213985.3631490825, 995229.7022969672 213833.8152931534, 995255.929590484 213678.6746275102, 995271.7754598814 213521.1218335578, 995277.1191091666 213362.3559631448))",191.5,0.004
467,"Ave A, E 3-e 4 Sts",Mckinley Playground,234.0,"POLYGON ((989571.8593434726 203122.7158138424, 989571.8593434726 203122.7158138424, 989566.6203373328 202963.9470148202, 989550.8734552991 202806.3842475648, 989524.7383413049 202651.2266798342, 989488.4137122845 202499.655187026, 989442.1758515245 202352.8233639984, 989386.3765111231 202211.8487441956, 989321.4402393615 202077.8042929036, 989247.8611532424 201951.7102393354, 989166.1991806016 201834.5263100464, 989077.0758003634 201727.1444224898, 988981.1693132411 201630.381894662, 988879.2096789059 201544.9752225238, 988771.9729589561 201471.5744724796, 988660.2754079513 201410.7383319164, 988544.9672576294 201362.9298552829, 988426.9262416888 201328.5129383133, 988307.0509105839 201307.7495472481, 988186.2537873194 201300.7977240664, 988065.4544165452 201307.7103831055, 987945.5723600175 201328.4349081607, 987827.520191932 201362.8135531044, 987712.1965476287 201410.5846430406, 987600.4792787387 201471.3845668139, 987493.2187670827 201544.750545657, 987391.2314483098 201630.1241568614, 987295.2935947368 201726.8555856447, 987206.1354047763 201834.2085727629, 987124.43544409 201951.3660201712, 987050.815480739 202077.4362119551, 986985.8357536831 202211.4596031364, 986929.9907106697 202352.416124757, 986883.7052478242 202499.232949237, 986847.3314795435 202650.7926572341, 986821.1460631082 202805.9417435102, 986805.3480982948 202963.499397174, 986800.057617814 203122.2664893068, 986805.3146798136 203281.0346997486, 986821.079069281 203438.5957132648, 986847.2306103274 203593.750415387, 986883.570086892 203745.3180177963, 986929.8207645522 203892.1450438392, 986985.6305017751 204033.1141058156, 987050.5744343776 204167.1524073416, 987124.1582125856 204293.2399060088, 987205.821765997 204410.417074486, 987294.9435676568 204517.7922007152, 987390.8453648153 204614.5481721364, 987492.7973403041 204699.9486920135, 987600.0236652349 204773.3438808581, 987711.7084008954 204834.1752202873, 987827.0017049351 204881.9798017129, 987945.0262947532 204916.3938477446, 988064.8841189941 204937.1554793927, 988185.6631865903 204944.106708135, 988306.4445015049 204937.1946376809, 988426.309050599 204916.4718663695, 988544.344791632 204882.0960870341, 988659.6535883911 204834.3288874923, 988771.3580403809 204773.5337606991, 988878.6081552154 204700.173339687, 988980.5878131475 204614.8058782624, 989076.5209746314 204518.0810043616, 989165.6775838211 204410.7347780551, 989247.3791230863 204293.5840919743, 989321.0037764009 204167.5204566108, 989385.9911623034 204033.5032176767, 989441.8466003359 203892.5522572558, 989488.1448785258 203745.7402339144, 989524.5334930883 203594.1844211346, 989550.7353356462 203439.038205787, 989566.5508073238 203281.4823115404, 989571.8593434726 203122.7158138424))",266.5,0.001
468,"E 26 To E 28 Sts, 2 Ave",Bellevue South Park,173.0,"POLYGON ((991732.0903435913 208879.7201806552, 991732.0903435913 208879.7201806552, 991726.8667252968 208720.9505700294, 991711.1376148898 208563.3860592244, 991685.0225210487 208408.2258292545, 991648.7200083351 208256.650775706, 991602.5061917234 208109.8145205164, 991546.7326403063 207968.8346307886, 991481.8237060922 207834.7841118468, 991408.2732980226 207708.6832390382, 991326.641125669 207591.4917907351, 991237.5484411507 207484.1017415554, 991141.6733115613 207387.3304715673, 991039.7454579155 207301.9145431845, 990932.5406999356 207228.5040932279, 990820.875048926 207167.6578828509, 990705.5984938417 207119.8390431078, 990587.5885279186 207085.4115486104, 990467.7434652993 207064.6374460473, 990346.9755986257 207057.674858956, 990226.204249887 207064.5767835949, 990106.3487675763 207085.2906854853, 989988.3215236453 207119.6588993563, 989873.0209637497 207167.4198297703, 989761.3247638384 207228.2099429302, 989654.0831453893 207301.5665347878, 989552.1124002697 207386.931254143, 989456.1886746663 207483.654353944, 989367.0420594764 207590.9996384169, 989285.3510322776 207708.1500681735, 989211.7372931488 207834.2139807794, 989146.7610336858 207968.2318791238, 989090.9166752518 208109.1837360664, 989044.6291087676 208255.9967595864, 989008.2504646444 208407.5535592931, 988982.0574372746 208562.7006521073, 988966.249184361 208720.257242313, 988960.9458169143 208879.0242090947, 988966.1874911602 209037.7932332172, 988981.9341091947 209195.3559932475, 989008.0656303788 209350.5133613772, 989044.3829910107 209502.0845289687, 989090.60962498 209648.9159921685, 989146.3935737353 209789.8903294598, 989211.3101693533 209923.9347042392, 989284.8652701044 210050.0290278433, 989366.4990238328 210167.2137208871, 989455.5901303699 210274.5970140223, 989551.4605705679 210371.3617324501, 989653.3807658971 210456.7715128186, 989760.5751293291 210530.1764051302, 989872.227965393 210591.017817068, 989987.4896745093 210638.8327634013, 990105.483214529 210673.2573878112, 990225.3107704025 210694.0297307945, 990346.0605814215 210700.9917223127, 990466.8138742086 210694.0903841818, 990586.651848892 210673.3782330755, 990704.66266548 210639.01288104, 990819.9483774536 210591.2558365783, 990931.6317600105 210530.4705154175, 991038.8629811215 210457.1194759871, 991140.8260648375 210371.760900799, 991236.7450977594 210275.0443501979, 991325.8901315745 210167.7058209795, 991407.5827367547 210050.5621472721, 991481.2011652751 209924.5047862265, 991546.1850830545 209790.4930358964, 991602.0398360363 209649.5467366082, 991648.3402174626 209502.738511518, 991684.7337075575 209351.1856052258, 991710.9431608305 209196.041382499, 991726.7689204901 209038.4865518638, 991732.0903435913 208879.7201806552))",141.0,0.008
470,"N/s E 29 St, W/s 2 Ave",Vincent F Albano Jr Playground,203.0,"POLYGON ((991593.3126832827 209608.3413326152, 991593.3126832827 209608.3413326152, 991588.0883170228 209449.5717071813, 991572.358780866 209292.0072420134, 991546.2435867203 209136.847117782, 991509.9412999251 208985.2722292464, 991463.7280337217 208838.4361971034, 991407.955353024 208697.4565867368, 991343.0476032109 208563.4064013521, 991269.4986842104 208437.3059137593, 991187.8682942615 208320.1148993759, 991098.777671919 208212.7253295067, 991002.9048685821 208115.9545805818, 990900.9795875625 208030.539211019, 990793.7776290064 207957.1293534016, 990682.1149829031 207896.2837643529, 990566.8416153494 207848.4655701969, 990448.8349953189 207814.0387406205, 990328.9934114901 207793.2653172707, 990208.2291300297 207786.3034184812, 990087.4614456445 207793.2060352923, 989967.6096789291 207813.920627933, 989849.586173568 207848.2895259053, 989734.2893467604 207896.0511285537, 989622.5968460439 207956.8418969701, 989515.3588647434 208030.1991221158, 989413.3916670439 208115.5644479864, 989317.471372135 208212.288122921, 989228.3280448032 208319.6339467687, 989146.6401376069 208436.784876057, 989073.0293268684 208562.8492445369, 989008.0557819109 208696.8675516545, 988952.2139034239 208837.8197671658, 988905.9285634679 208984.6330963131, 988869.5518754947 209136.1901464014, 988843.3605190191 209291.3374324369, 988827.5536390237 209448.8941572539, 988822.2513360739 209607.6611990102, 988827.4937582833 209766.4302378991, 988843.2408020661 209923.9929523619, 988869.3724235394 210079.1502149622, 988905.689558242 210230.7212178475, 988951.9156417723 210377.5524584189, 989007.6987197826 210518.5265168461, 989072.614130963 210652.5705586492, 989146.1677426123 210778.6644976787, 989227.7997138943 210895.8487574905, 989316.8887582164 211003.2315719982, 989412.7568721228 211099.9957700597, 989514.6744947885 211185.4049922774, 989621.8660587656 211258.8092928676, 989733.5158898885 211319.6500840487, 989848.7744114475 211367.4643852641, 989966.7646055536 211401.8883451294, 990086.588682625 211422.6600092015, 990207.3349084189 211429.6213125712, 990328.0845368543 211422.7192823146, 990447.9187959438 211402.006440365, 990565.9258739739 211367.6404040376, 990681.2078528777 211319.8826870396, 990792.8875362671 211259.0967101995, 990900.115120255 211185.7450369792, 991002.0746565837 211100.3858546855, 991097.9902588475 211003.6687283236, 991187.1320048426 210896.3296590567, 991268.8214900632 210779.185485116, 991342.4369902285 210653.1276674995, 991407.4181935433 210519.1155077224, 991463.2704666093 210378.1688492522, 991509.5686215457 210231.3603179724, 991545.9601555101 210079.8071608154, 991572.1679379136 209924.6627444817, 991587.9923246664 209767.107778961, 991593.3126832827 209608.3413326152))",91.0,0.006
471,"Szold Pl, E 10 St",Dry Dock Playground,41.0,"POLYGON ((992454.3730195843 203597.1489640787, 992454.3730195843 203597.1489640787, 992449.1529662253 203438.3795161797, 992433.4250988261 203280.814852805, 992407.3089166051 203125.6541561164, 992371.0029924103 202974.0783252873, 992324.7834671679 202827.2409881793, 992269.0019534254 202686.25972018, 992204.0828637846 202552.207537147, 992130.5201844743 202426.1047271307, 992048.8737184547 202308.9110833117, 991959.7648266267 202201.518597072, 991863.871699429 202104.7446670611, 991761.9241948465 202019.3258760296, 991654.6982821547 201945.9123826137, 991543.0101336562 201885.0629711989, 991427.7099095233 201837.2407972376, 991309.675283126 201802.8098607298, 991189.804756287 201782.0322346349, 991069.0108154448 201775.0660692957, 990948.2129810285 201781.9643882263, 990828.3308031029 201802.6746843711, 990710.2768567897 201837.0393199337, 990594.9497909662 201884.7967266487, 990483.2274833086 201945.5833975241, 990375.9603539923 202018.9366546896, 990273.9648890384 202104.2981722541, 990178.0174227691 202201.0182275133, 990088.8482267646 202308.3606477765, 990007.1359504578 202425.5084154285, 989933.502455649 202551.5698882237, 989868.5080842891 202685.5855875534, 989812.6473955854 202826.5355029812, 989766.3454047448 202973.3468572013, 989729.9543519581 203124.90227248, 989703.7510260568 203280.048276239, 989687.934663123 203437.6040810236, 989682.6254358907 203596.370571975, 989687.8635451826 203755.1394334729, 989703.6089202265 203912.7023453015, 989729.741529843 204067.8601785238, 989766.0623020461 204219.4321209704, 989812.2946447603 204366.2646629337, 989868.0865559859 204507.2403747143, 989933.0133071986 204641.286409287, 990006.5806793772 204767.3826653965, 990088.2287269701 204884.5695490404, 990177.3360410219 204991.9552742081, 990273.2244790334 205088.7226476778, 990375.1643254983 205174.135285951, 990482.3798438293 205247.5432173077, 990594.0551775515 205308.3878263851, 990709.3405558622 205356.2061036283, 990827.3587564749 205390.6341674372, 990947.2117766557 205411.4100321496, 991067.9876618973 205418.3756009446, 991188.7674403809 205411.4778684198, 991308.6321106618 205390.7693238164, 991426.6696295795 205356.4075517341, 991541.9818473946 205308.6540333923, 991653.6913375802 205247.8721576569, 991760.9480694134 205174.5244567147, 991862.9358727954 205089.1690876106, 991958.8786461967 204992.4555862535, 992048.046260628 204885.1199261748, 992129.7601147108 204767.97891959, 992203.398298706 204641.9240033314, 992268.4003281833 204507.9144567646, 992324.2714112477 204366.9701033914, 992370.586216865 204220.163551518, 992406.9921154736 204068.612032962, 992433.2118671596 203913.4689018971, 992449.0457367515 203755.9148584905, 992454.3730195843 203597.1489640787))",138.0,0.032
472,"E/s 10 Ave, W 47 To W 48 St",Hells Kitchen Park,486.0,"POLYGON ((987685.0331148602 217258.4530065759, 987685.0331148602 217258.4530065759, 987679.7848543735 217099.6837436694, 987664.0349291114 216942.12133653, 987637.9030061718 216786.964950165, 987601.587778201 216635.3954509023, 987555.3654569477 216488.5664183875, 987499.587676245 216347.5953647102, 987434.6788202996 216213.5552278911, 987361.1327974579 216087.4662042093, 987279.5092839432 215970.287981762, 987190.4294659785 215862.9124344419, 987094.5713127478 215766.1568318347, 986992.6644160855 215680.757617034, 986885.4844362299 215607.364799563, 986773.8471959132 215546.537006289, 986658.6024678812 215498.7372280093, 986540.6275031506 215464.3292941773, 986420.8203494975 215443.5751025682, 986300.0930110571 215436.6326251072, 986179.3645013695 215443.554704967, 986059.5538428996 215464.2886542488, 985941.5730664566 215498.6766551167, 985826.3202640524 215546.4569615288, 985714.6727481625 215607.2658922524, 985607.4803697451 215680.6406000694, 985505.5590459032 215766.022595962, 985409.6845466869 215862.7620014595, 985320.5865883493 215970.122496761, 985238.9432781363 216087.2869268242, 985165.3759529591 216213.3635227283, 985100.4444511734 216347.3926909539, 985044.6428534867 216488.3543186714, 984998.3957253774 216635.1755395964, 984962.054889483 216786.738901053, 984935.8967524518 216941.8908700828, 984920.12020644 217099.4506139375, 984914.8451211494 217258.2189878635, 984920.1114375492 217416.9876619435, 984935.8788702046 217574.548317444, 984962.027220064 217729.7018425868, 984998.3572953575 217881.2674579602, 985044.5924332084 218028.091701956, 985100.380610357 218169.0572079593, 985165.2971267072 218303.0912065262, 985238.8478411537 218429.1736878802, 985320.4729349252 218546.3451627023, 985409.5511737732 218653.7139621417, 985505.4046365044 218750.4630216358, 985607.3038737996 218835.8560968833, 985714.4734581463 218909.2433649287, 985826.0978826748 218970.0663675185, 985941.3277640403 219017.8622594044, 986059.286302335 219052.2673292358, 986179.075948891 219073.0197662415, 986299.7852315212 219079.9616518325, 986420.4956852922 219073.04016079, 986540.2888363689 219052.3079631519, 986658.2531858922 219017.9228235153, 986773.4911409736 218970.1464009833, 986885.125840266 218909.3422587786, 986992.3078222371 218835.9730986356, 987094.2214856748 218750.5972410044, 987190.0912932862 218653.8643778209, 987279.1876713739 218546.5106301399, 987360.8325606966 218429.3529479667, 987434.4045763734 218303.2828951804, 987499.3437375261 218169.2598665033, 987555.1557307218 218028.3037882114, 987601.4156746195 217881.4873579706, 987637.7713571802 217729.9278829124, 987663.9459206476 217574.7787778833, 987679.7399737564 217417.2207886228, 987685.0331148602 217258.4530065759))",569.0,0.001
